date,p,pet,tmean,qobs
2002-11-05,0,3.36,8.1373139,3.35855601767565
2002-11-06,0,3.17,8.0658126,3.46493562004547
2002-11-07,0,3.19,7.2014663,3.41934436188698
2002-11-08,0,2.94,5.6772443,3.34335893162282
2002-11-09,0,2.78,3.4494227,3.25217641530583
2002-11-10,0,3.32,7.2649988,3.14579681293602
2002-11-11,0,3.68,9.2639154,3.17619098504168
2002-11-12,0,3.76,10.575816,3.32816184556999
2002-11-13,0,3.93,10.798321,3.60170939452095
2002-11-14,0,4.14,12.4665,3.79927151320775
2002-11-15,0,4.6,14.71117,4.1184103203172
2002-11-16,0,3.41,10.91716,4.48314038558515
2002-11-17,0,3.34,10.446392,4.66550541821912
2002-11-18,0,3.83,9.7269568,5.03023548348706
2002-11-19,0,3.35,9.1694558,5.09102382769839
2002-11-20,0,3.85,9.5012029,4.93905296717008
2002-11-21,0,4.67,14.241645,4.72629376243044
2002-11-22,0,4.51,14.74173,4.89346170901158
2002-11-23,0,4.83,16.047991,5.2429946882267
2002-11-24,0,3.48,11.309966,5.45575389296633
2002-11-25,0,4.21,12.070946,5.56213349533615
2002-11-26,0,4.3,12.742,5.41016263480784
2002-11-27,0,4.34,12.33136,5.34937429059651
2002-11-28,0,3.8,11.872901,5.42535972086067
2002-11-29,0,3.88,11.127176,5.30378303243802
2002-11-30,0.013734419,3.16,9.1502181,5.06062965559272
2002-12-01,0,3.68,8.8684776,4.63511124611346
2002-12-02,0,3.75,10.321889,4.48314038558515
2002-12-03,0.22402767,3.23,8.5259364,4.33116952505684
2002-12-04,0,3.77,8.5636882,4.25518409479268
2002-12-05,0,3.89,10.131728,4.14880449242286
2002-12-06,0,3.8,9.9306627,4.14880449242286
2002-12-07,0.0089848304,3.54,9.5982041,4.07281906215871
2002-12-08,0.51970786,2.57,7.7278079,3.89045402952474
2002-12-09,0.018787944,2.77,7.1543691,3.73848316899643
2002-12-10,0,3.89,10.191673,3.64730065267944
2002-12-11,0,4.31,13.907181,3.58651230846812
2002-12-12,0,4.38,14.361759,3.64730065267944
2002-12-13,0,4.12,13.085624,3.61690648057378
2002-12-14,0,4.43,13.368332,3.57131522241529
2002-12-15,0,4.09,12.031055,3.49532979215113
2002-12-16,0,4.23,11.636998,3.38895018978131
2002-12-17,0,4.25,11.584514,3.31296475951716
2002-12-18,0,3.62,10.035688,3.25217641530583
2002-12-19,0,4.28,9.9777894,3.13059972688319
2002-12-20,0,4.09,11.38727,2.99382595240771
2002-12-21,0,3.78,11.133738,2.8418550918794
2002-12-22,0.014038356,3.26,7.5972081,2.72027840345675
2002-12-23,0.004235242,3.1,6.8536086,2.5987017150341
2002-12-24,0,4.42,12.862671,2.47712502661145
2002-12-25,0,4.96,15.039459,2.41633668240013
2002-12-26,0,4.65,14.36022,2.35554833818881
2002-12-27,0,4.55,14.697732,2.27956290792465
2002-12-28,0,4.29,11.952398,2.24916873581899
2002-12-29,0,4.56,12.872294,2.2035774776605
2002-12-30,0,4.79,14.588603,2.12759204739634
2002-12-31,0,5.04,14.417628,2.09719787529068
2003-01-01,0,4.64,14.684698,2.03640953107935
2003-01-02,0,4.32,12.903908,1.9604241008152
2003-01-03,0,4.09,11.958378,1.86924158449821
2003-01-04,0,4.25,12.089612,1.79325615423406
2003-01-05,0,4.51,12.96777,1.7628619821284
2003-01-06,0,4.69,15.055626,1.68687655186424
2003-01-07,0,4.48,13.050971,1.67167946581141
2003-01-08,0,4.9,14.385919,1.64128529370575
2003-01-09,0,5.14,15.866417,1.61089112160009
2003-01-10,0,4.88,15.807688,1.55010277738876
2003-01-11,0,4.88,14.789645,1.51514947946725
2003-01-12,0,4.78,15.93626,1.51514947946725
2003-01-13,0,4.08,14.161943,1.48475530736159
2003-01-14,0,4.4,13.099198,1.44676259222951
2003-01-15,0,4.54,14.050236,1.40117133407102
2003-01-16,0,4.53,14.365841,1.36621803614951
2003-01-17,0,4.58,13.744122,1.31454794356988
2003-01-18,0,4.56,13.984298,1.28871289728007
2003-01-19,0,4.56,12.425075,1.27199610262195
2003-01-20,0,3.75,10.928598,1.25223989075327
2003-01-21,0,3.62,9.3917306,1.25375959935856
2003-01-22,0,3.16,7.4197338,1.26439755959554
2003-01-23,0,4.57,12.838308,1.21576688422648
2003-01-24,0,5,15.456823,1.17929387769969
2003-01-25,0,4.51,15.876919,1.15953766583101
2003-01-26,0,4.72,15.366633,1.14586028838346
2003-01-27,0,4.55,17.015998,1.13066320233063
2003-01-28,0,4.88,16.991208,1.11394640767251
2003-01-29,0.004235242,5.03,18.503774,1.10482815604081
2003-01-30,0,5.26,18.73293,1.10178873883025
2003-01-31,0,4.79,16.244906,1.09267048719855
2003-02-01,0,4.49,15.546561,1.08203252696157
2003-02-02,0,4.82,15.329784,1.03948068601364
2003-02-03,0,4.77,15.872839,1.01668505693439
2003-02-04,0,4.49,14.927971,0.987810593434015
2003-02-05,0,4.71,15.888128,0.952857295512504
2003-02-06,0,4.32,14.7659,0.930061666433257
2003-02-07,0,4.42,14.918826,0.917903997590993
2003-02-08,0,4.18,13.957342,0.907266037354011
2003-02-09,0,3.98,14.409247,0.904226620143445
2003-02-10,0,3.95,12.53185,0.91182516316986
2003-02-11,0,3.87,11.899656,0.91182516316986
2003-02-12,0,3.96,13.202076,0.907266037354011
2003-02-13,0,4.66,15.646847,0.881430991064198
2003-02-14,0,3.67,12.825373,0.860155070590235
2003-02-15,0,3.89,11.301047,0.852556527563819
2003-02-16,0,3.8,10.800004,0.834320024300422
2003-02-17,0,3.5,11.555367,0.826721481274007
2003-02-18,0,3.28,10.071209,0.835839732905705
2003-02-19,0,3.46,8.0788714,0.837359441510988
2003-02-20,0.0089848304,2.35,6.99135,0.826721481274007
2003-02-21,0,3.2,9.1063487,0.822162355458157
2003-02-22,0,3.55,10.911,0.80392585219476
2003-02-23,0,4.06,14.376158,0.796327309168345
2003-02-24,0,4.43,15.252708,0.787209057536646
2003-02-25,0,4.22,14.073287,0.781130223115514
2003-02-26,0,3.85,12.6603,0.782649931720797
2003-02-27,0,3.74,11.017023,0.782649931720797
2003-02-28,0,3.55,11.006252,0.773531680089098
2003-03-01,0,3.93,13.269527,0.761374011246833
2003-03-02,0,3.89,13.679393,0.743137507983436
2003-03-03,0.012106449,3.83,14.433104,0.732499547746454
2003-03-04,0.022204903,3.47,13.351133,0.743137507983436
2003-03-05,0,3.41,13.380026,0.743137507983436
2003-03-06,0.15684728,3.19,11.848297,0.730979839141171
2003-03-07,0.78326256,2.89,11.364771,0.744657216588719
2003-03-08,0.24002642,3.09,12.828982,0.746176925194002
2003-03-09,0.004235242,3.4,11.601526,0.732499547746454
2003-03-10,0.004235242,3.58,13.033418,0.726420713325322
2003-03-11,0,3.4,13.11144,0.723381296114756
2003-03-12,0,3.31,12.956304,0.702105375640792
2003-03-13,0,3.26,12.039898,0.677790037956263
2003-03-14,0,3.26,11.28436,0.670191494929847
2003-03-15,0,3.32,11.470878,0.653474700271733
2003-03-16,0.004235242,3.71,15.113063,0.648915574455884
2003-03-17,0,3.57,13.727086,0.641317031429468
2003-03-18,0,3.48,13.483189,0.63219877979777
2003-03-19,0,3.35,12.221941,0.60788344211324
2003-03-20,0,3.52,13.115738,0.617001693744939
2003-03-21,0,3.51,15.112643,0.603324316297391
2003-03-22,0,3.03,13.023491,0.601804607692108
2003-03-23,0,3.17,10.785115,0.591166647455126
2003-03-24,0,3.4,12.213506,0.58812723024456
2003-03-25,0,3.36,13.496079,0.586607521639277
2003-03-26,0,3.23,13.371096,0.579008978612861
2003-03-27,0,3.31,11.66611,0.577489270007578
2003-03-28,0,3.21,12.158722,0.56837101837588
2003-03-29,0,2.88,11.942177,0.56837101837588
2003-03-30,0,2.86,9.582884,0.571410435586446
2003-03-31,0,2.91,10.126758,0.580528687218144
2003-04-01,0,2.87,11.768443,0.586607521639277
2003-04-02,0,2.7,10.291842,0.621560819560788
2003-04-03,0,2.8,9.1441935,0.617001693744939
2003-04-04,0,2.97,10.332728,0.598765190481542
2003-04-05,0,3.19,12.835644,0.580528687218144
2003-04-06,0,3.24,12.641479,0.572930144191729
2003-04-07,0,3,11.746694,0.569890726981163
2003-04-08,0,2.97,10.433778,0.572930144191729
2003-04-09,0,2.75,10.756612,0.574449852797012
2003-04-10,0,3.03,12.393889,0.574449852797012
2003-04-11,0,2.96,12.565784,0.571410435586446
2003-04-12,0,3.02,13.498538,0.565331601165313
2003-04-13,0,3.07,14.528071,0.557733058138898
2003-04-14,0,2.97,12.990177,0.560772475349464
2003-04-15,0,2.66,11.538084,0.565331601165313
2003-04-16,0,1.94,8.8007209,0.56837101837588
2003-04-17,0.017969661,1.9,5.1228113,0.574449852797012
2003-04-18,0,1.84,3.5579829,0.572930144191729
2003-04-19,0,2.31,7.4289524,0.559252766744181
2003-04-20,0,2.28,8.6322897,0.550134515112482
2003-04-21,0,2.13,6.7903736,0.551654223717765
2003-04-22,0,2.32,7.8205931,0.556213349533615
2003-04-23,0,2.23,8.020973,0.559252766744181
2003-04-24,0,2.17,7.8717669,0.557733058138898
2003-04-25,0,1.95,7.0179587,0.548614806507199
2003-04-26,0,1.7,6.4543915,0.547095097901916
2003-04-27,0,1.9,6.2210251,0.474149084848327
2003-04-28,0,1.85,6.1601293,0.539496554875501
2003-04-29,0,1.62,5.9527275,0.537976846270217
2003-04-30,0,1.93,4.7155341,0.536457137664934
2003-05-01,0,2.21,9.2996083,0.528858594638519
2003-05-02,0,2.42,12.012662,0.474149084848327
2003-05-03,0,2.05,10.968568,0.481747627874743
2003-05-04,0,2.07,6.7955075,0.481747627874743
2003-05-05,0,2.11,9.4544948,0.474149084848327
2003-05-06,0,2.13,12.216003,0.474149084848327
2003-05-07,0,2.19,11.463502,0.486306753690592
2003-05-08,0,2.14,11.449284,0.478708210664177
2003-05-09,0,1.91,6.3877893,0.490865879506441
2003-05-10,0,1.88,8.4752439,0.483267336480026
2003-05-11,0,2,8.7801753,0.484787045085309
2003-05-12,0,1.77,7.5480435,0.496944713927574
2003-05-13,0,1.54,7.7460298,0.483267336480026
2003-05-14,0,1.51,7.0027564,0.490865879506441
2003-05-15,0.0089848304,1.65,5.441491,0.493905296717008
2003-05-16,3.9852327,1.31,3.1421286,0.495425005322291
2003-05-17,0,1.39,4.6789871,0.487826462295875
2003-05-18,0,1.6,5.2873233,0.498464422532857
2003-05-19,4.6289999,1.28,5.2160259,0.513661508585688
2003-05-20,54.815096,1.11,1.8539708,0.51974034300682
2003-05-21,40.161577,0.59,1.1474243,0.589646938849843
2003-05-22,0.0089848304,1.02,1.4009706,0.717302461693623
2003-05-23,0,1.4,5.338694,0.726420713325322
2003-05-24,0,1.14,7.8548969,0.764413428457399
2003-05-25,0,1.39,6.50146,0.741617799378153
2003-05-26,0,1.33,6.5004932,0.705144792851359
2003-05-27,0,1.37,6.3896124,0.686908289587961
2003-05-28,0,1.3,7.1701751,0.673230912140413
2003-05-29,0,1.37,8.3323406,0.662592951903432
2003-05-30,0,1.47,7.5695905,0.654994408877016
2003-05-31,0,1.57,8.0894949,0.668671786324564
2003-06-01,0,1.28,7.271459,0.665632369113998
2003-06-02,0.0089848304,1.04,3.1920094,0.667152077719281
2003-06-03,0,1.14,3.2982702,0.682349163772112
2003-06-04,0.013734419,1.31,7.8471896,0.621560819560788
2003-06-05,0.0089848304,1.23,6.3741504,0.615481985139656
2003-06-06,0,1.6,8.6519833,0.610922859323806
2003-06-07,0.017969661,1.42,7.9317719,0.623080528166071
2003-06-08,0.014848043,1.03,7.6238879,0.63219877979777
2003-06-09,3.8623561,0.91,4.1667301,0.697546249824943
2003-06-10,1.4214849,0.92,4.6647841,0.682349163772112
2003-06-11,0.014848043,1.05,4.772587,0.654994408877016
2003-06-12,0,1.03,5.4911487,0.641317031429468
2003-06-13,0.0058632123,1.22,7.5106947,0.618521402350222
2003-06-14,12.370863,1.31,6.7711668,0.603324316297391
2003-06-15,0,1.02,3.8274308,0.650435283061167
2003-06-16,0,1.2,6.0734898,0.630679071192487
2003-06-17,0,0.91,5.1026327,0.610922859323806
2003-06-18,0,1.36,5.1753985,0.592686356060409
2003-06-19,0,1.46,8.9177513,0.585087813033994
2003-06-20,0,1.44,7.6849429,0.591166647455126
2003-06-21,0,1.68,10.009809,0.600284899086825
2003-06-22,0,1.28,9.3184691,0.613962276534373
2003-06-23,0,1.55,9.8195526,0.62763965398192
2003-06-24,0,1.35,8.7308325,0.62763965398192
2003-06-25,0,1.56,8.6278217,0.626119945376637
2003-06-26,0,1.2,7.9210361,0.626119945376637
2003-06-27,0,1.35,5.8180156,0.626119945376637
2003-06-28,0,1.48,9.7829308,0.618521402350222
2003-06-29,0,1.36,9.2005981,0.610922859323806
2003-06-30,0,1.55,8.4135682,0.609403150718523
2003-07-01,0,1.4,7.3205189,0.601804607692108
2003-07-02,0,1.42,8.9087033,0.606363733507957
2003-07-03,5.2402621,1.08,4.4149525,0.623080528166071
2003-07-04,3.9888757,1.11,4.2418827,0.633718488403053
2003-07-05,2.5573868,0.7,2.1522334,0.667152077719281
2003-07-06,1.7254513,0.98,1.900184,0.65195499166645
2003-07-07,34.453938,0.58,1.3108325,0.668671786324564
2003-07-08,0.014848043,0.79,0.23324362,0.620041110955505
2003-07-09,0,0.98,1.2708155,0.686908289587961
2003-07-10,0,1.06,2.1819659,0.689947706798528
2003-07-11,0,1.16,4.1976382,0.685388580982678
2003-07-12,0,1.28,4.9230292,0.686908289587961
2003-07-13,0,1.23,3.8091979,0.694506832614377
2003-07-14,0,1.22,2.2814615,0.699065958430226
2003-07-15,0,1.24,1.6305894,0.691467415403811
2003-07-16,0,1.25,3.3773432,0.689947706798528
2003-07-17,0,1.49,5.9163599,0.69602654121966
2003-07-18,0,1.62,5.1360754,0.699065958430226
2003-07-19,0,1.63,7.3886748,0.714263044483057
2003-07-20,0,1.22,5.7826041,0.723381296114756
2003-07-21,0,1.21,3.5972059,0.738578382167587
2003-07-22,0,0.98,0.99049479,0.723381296114756
2003-07-23,0,1.07,1.4257238,0.711223627272491
2003-07-24,0.0031216181,1.02,-0.49205892,0.682349163772112
2003-07-25,0.0031216181,0.88,0.12562015,0.670191494929847
2003-07-26,0.0089848304,0.97,-0.74958524,0.65195499166645
2003-07-27,0,0.92,-1.2315394,0.677790037956263
2003-07-28,0,1.15,0.65658375,0.667152077719281
2003-07-29,0,1.66,4.5001463,0.642836740034752
2003-07-30,0,1.46,8.4536895,0.629159362587203
2003-07-31,0,1.29,7.3088406,0.63219877979777
2003-08-01,0,1.29,2.0528575,0.604844024902674
2003-08-02,0,1.46,4.8473589,0.569890726981163
2003-08-03,0.022719249,1.34,3.5653119,0.575969561402295
2003-08-04,2.4068089,0.95,0.31416543,0.579008978612861
2003-08-05,0,1.16,-0.52292423,0.577489270007578
2003-08-06,0,1.39,2.7602993,0.565331601165313
2003-08-07,0,1.53,4.9374031,0.557733058138898
2003-08-08,0,1.86,4.9778769,0.550134515112482
2003-08-09,0,1.8,7.1049943,0.534937429059651
2003-08-10,0,1.95,9.0933131,0.530378303243802
2003-08-11,0,1.75,8.5879181,0.533417720454368
2003-08-12,0,1.67,6.7773171,0.542535972086067
2003-08-13,0,1.63,7.3964829,0.556213349533615
2003-08-14,0,1.75,6.6987568,0.551654223717765
2003-08-15,0,2.14,8.3374843,0.551654223717765
2003-08-16,0,2.27,10.395253,0.56381189256003
2003-08-17,0,2.36,11.080816,0.574449852797012
2003-08-18,0,2.06,9.9524193,0.586607521639277
2003-08-19,0,1.9,8.1623601,0.60788344211324
2003-08-20,0,1.94,8.5213427,0.600284899086825
2003-08-21,0,1.75,4.5156127,0.594206064665692
2003-08-22,0.0089848304,1.52,2.5038626,0.583568104428711
2003-08-23,0,1.58,1.5637076,0.548614806507199
2003-08-24,0,2.06,4.8836618,0.542535972086067
2003-08-25,0,2.58,9.5895959,0.531898011849085
2003-08-26,0,2.25,9.4978652,0.512141799980405
2003-08-27,0,1.89,7.7999259,0.513661508585688
2003-08-28,0,2.07,7.1534426,0.521260051612103
2003-08-29,0.0089848304,1.79,6.3093869,0.522779760217386
2003-08-30,0,2.03,6.0895034,0.521260051612103
2003-08-31,0,2.57,8.8572892,0.533417720454368
2003-09-01,0,2.76,9.8894439,0.525819177427953
2003-09-02,0,2.39,8.3663189,0.545575389296633
2003-09-03,0,2.25,7.71372,0.589646938849843
2003-09-04,0,2.15,5.3031092,0.591166647455126
2003-09-05,0,2.03,5.4126307,0.591166647455126
2003-09-06,0.33749737,1.94,2.623947,0.604844024902674
2003-09-07,0.027772775,1.42,-0.096040755,0.630679071192487
2003-09-08,0.0031216181,1.3,-2.002151,0.609403150718523
2003-09-09,0,1.69,-0.83115885,0.575969561402295
2003-09-10,0,2.76,6.1005679,0.553173932323048
2003-09-11,0,2.58,7.2413137,0.54405568069135
2003-09-12,0,2.65,8.2009335,0.533417720454368
2003-09-13,0,2.74,10.074154,0.54405568069135
2003-09-14,0,2.25,6.3287154,0.594206064665692
2003-09-15,0,2.51,8.0666138,0.586607521639277
2003-09-16,0,2.52,9.1808436,0.586607521639277
2003-09-17,0,2.49,8.3377039,0.626119945376637
2003-09-18,0,2.06,6.530874,0.647395865850601
2003-09-19,0,2.65,6.9068945,0.629159362587203
2003-09-20,0,3.08,9.1933835,0.638277614218902
2003-09-21,0,2.83,8.5850474,0.659553534692865
2003-09-22,0,2.29,6.7037293,0.697546249824943
2003-09-23,0,2.82,7.2879337,0.674750620745697
2003-09-24,0,2.63,7.4544178,0.711223627272491
2003-09-25,0,2.39,5.4866608,0.729460130535888
2003-09-26,0,2.72,7.4381646,0.705144792851359
2003-09-27,0.017151377,2.65,5.650349,0.74009809077287
2003-09-28,0,3.21,10.117204,0.724901004720039
2003-09-29,0,2.88,11.154313,0.738578382167587
2003-09-30,0,2.93,9.6297169,0.796327309168345
2003-10-01,0,3.18,9.48317,0.811524395221176
2003-10-02,0,3.19,10.569739,0.773531680089098
2003-10-03,0,3.03,9.4772292,0.80392585219476
2003-10-04,0,3.28,10.192452,0.82368206406344
2003-10-05,0,3.33,11.253628,0.840398858721555
2003-10-06,0,2.94,8.6110519,0.866233905011367
2003-10-07,0,2.74,7.5964945,0.878391573853632
2003-10-08,0,2.41,7.303664,0.861674779195518
2003-10-09,0,3.1,8.9621879,0.808484978010609
2003-10-10,0,3.22,8.6157908,0.817603229642308
2003-10-11,0,3.87,12.749909,0.819122938247591
2003-10-12,0,4,13.900741,0.876871865248349
2003-10-13,0,4.06,15.114778,0.928541957827974
2003-10-14,0,3.7,13.50425,0.9802120504076
2003-10-15,0,3.61,12.247134,1.05315806346119
2003-10-16,0,3.28,10.331814,1.05771718927704
2003-10-17,0,3.22,10.073172,1.03492156019779
2003-10-18,0,3.75,11.109246,1.03340185159251
2003-10-19,0,3.75,11.800196,1.02884272577666
2003-10-20,0,3.53,11.305138,1.03796097740836
2003-10-21,0,3.3,9.9175956,1.04100039461892
2003-10-22,0,3.82,12.464332,1.01668505693439
2003-10-23,0,3.06,10.056708,1.00604709669741
2003-10-24,0,2.86,7.8460074,0.969574090170618
2003-10-25,0,2.56,6.8916055,0.95589671272307
2003-10-26,0,3.27,7.9707877,0.927022249222691
2003-10-27,0,4.01,11.923653,0.910305454564577
2003-10-28,0,4.32,13.935293,0.887509825485331
2003-10-29,0,4.25,14.248831,0.907266037354011
2003-10-30,0,3.6,11.990407,0.966534672960052
2003-10-31,0.017969661,3.62,9.8821943,0.993889427855148
2003-11-01,0.017969661,3.29,10.049428,0.99996826227628
2003-11-02,1.657997,2.53,7.3216419,1.0075668053027
2003-11-03,0.035939322,2.86,6.8475912,0.981731759012883
2003-11-04,0,3.46,9.8344661,0.928541957827974
2003-11-05,0,3.87,12.072112,0.898147785722312
2003-11-06,0,3.83,12.038414,0.8723127394325
2003-11-07,0,4.05,11.919964,0.84799740174797
2003-11-08,0,3.94,11.385489,0.835839732905705
2003-11-09,0,4.34,13.287438,0.829760898484573
2003-11-10,0,4.21,12.472452,0.802406143589477
2003-11-11,0,3.64,9.5453362,0.800886434984194
2003-11-12,0,4.33,10.904236,0.796327309168345
2003-11-13,0,4.43,13.837316,0.776571097299664
2003-11-14,0,3.97,11.28988,0.764413428457399
2003-11-15,0,3.38,9.2964892,0.768972554273249
2003-11-16,0.58871928,3.45,10.175565,0.75985430264155
2003-11-17,0.0089848304,3.06,7.5177329,0.767452845667966
2003-11-18,0,4.55,13.285455,0.758334594036267
2003-11-19,0,4.87,14.5695,0.743137507983436
2003-11-20,0,5.07,16.276253,0.724901004720039
2003-11-21,0,4.68,15.888012,0.699065958430226
2003-11-22,0,4.54,15.175423,0.692987124009094
2003-11-23,0,4.68,14.796191,0.697546249824943
2003-11-24,0,4.24,12.868565,0.688427998193244
2003-11-25,0,4.13,11.670434,0.677790037956263
2003-11-26,0,4.07,11.606224,0.650435283061167
2003-11-27,0,4.02,11.674814,0.645876157245318
2003-11-28,0,4.2,11.681715,0.633718488403053
2003-11-29,0,3.91,11.720507,0.65195499166645
2003-11-30,0,4.63,13.962664,0.648915574455884
2003-12-01,0,4.18,11.02576,0.531898011849085
2003-12-02,0,4.1,10.020148,0.495425005322291
2003-12-03,0,4.28,10.352958,0.484787045085309
2003-12-04,0,3.86,9.8258544,0.47566879345361
2003-12-05,0,4.91,12.914954,0.47566879345361
2003-12-06,0,4.55,13.336855,0.460471707400779
2003-12-07,0,4.12,10.345091,0.446794329953231
2003-12-08,0,3.95,9.2460999,0.449833747163798
2003-12-09,0,4.79,12.686731,0.428557826689834
2003-12-10,0,3.55,10.322682,0.433116952505684
2003-12-11,0,4.64,12.3155,0.41184103203172
2003-12-12,0,4.37,11.075016,0.414880449242286
2003-12-13,0,4.19,10.852404,0.414880449242286
2003-12-14,0,3.79,8.7445395,0.405762197610588
2003-12-15,0,4.05,10.193504,0.395124237373606
2003-12-16,0,5.19,13.951401,0.407281906215871
2003-12-17,0,4.81,15.85654,0.408801614821154
2003-12-18,0,4.77,14.160274,0.387525694347191
2003-12-19,0,4.99,14.957397,0.381446859926058
2003-12-20,0,5.03,15.340493,0.387525694347191
2003-12-21,0,4.81,13.186638,0.384486277136624
2003-12-22,0,5.15,14.92258,0.373848316899643
2003-12-23,0,4.74,14.220973,0.354092105030962
2003-12-24,0,4.75,13.631992,0.340414727583415
2003-12-25,0,5,14.106968,0.334335893162282
2003-12-26,0,5.04,13.370777,0.3236979329253
2003-12-27,0,4.5,11.813175,0.32825705874115
2003-12-28,0,4.75,13.568473,0.334335893162282
2003-12-29,0,4.47,12.905875,0.329776767346433
2003-12-30,0,4.7,13.297596,0.319138807109451
2003-12-31,0,4.83,14.004599,0.3236979329253
2004-01-01,0,5.09,14.506436,0.329776767346433
2004-01-02,0,4.91,15.070906,0.32825705874115
2004-01-03,0,4.66,12.435528,0.320658515714734
2004-01-04,0,4.95,14.411119,0.319138807109451
2004-01-05,0,5.34,16.059651,0.310020555477752
2004-01-06,0,5.02,16.03837,0.314579681293602
2004-01-07,0,5.05,14.957893,0.310020555477752
2004-01-08,0,4.97,15.171467,0.302422012451337
2004-01-09,0,4.99,14.924423,0.300902303846054
2004-01-10,0,5.12,15.871894,0.310020555477752
2004-01-11,0,4.95,16.101563,0.302422012451337
2004-01-12,0,5.09,15.717003,0.306981138267186
2004-01-13,0.016341691,4.9,16.231178,0.305461429661903
2004-01-14,0.004235242,4.64,15.016052,0.306981138267186
2004-01-15,1.1517618,3.67,10.886571,0.310020555477752
2004-01-16,0.0031216181,3.59,10.185779,0.310020555477752
2004-01-17,0.0089848304,4.04,11.371001,0.352572396425679
2004-01-18,0,4.41,11.731104,0.361690648057378
2004-01-19,0,4.6,12.924257,0.346493562004547
2004-01-20,0,4.55,13.302236,0.335855601767565
2004-01-21,0,4.28,13.661081,0.320658515714734
2004-01-22,0,4.49,12.991359,0.3236979329253
2004-01-23,0,4.35,12.05178,0.325217641530583
2004-01-24,0,4.66,14.380999,0.3236979329253
2004-01-25,0,4.78,14.983645,0.320658515714734
